lnc	gene	Stg II $estimate	Stg II $p.value	Stg III $estimate	Stg III $p.value	Stg IV $estimate	Stg IV $p.value
ENSG00000177410	ENSG00000136709	0.5337802	0.0006681201	0.6281854	0.009163771	-0.04319238	0.8785239
ENSG00000230876	ENSG00000136709	0.5118567	0.001202624	0.5633126	0.02307396	-0.02287999	0.935493
ENSG00000237429	ENSG00000136709	-0.1346762	0.4267783	0.08651528	0.7500395	-0.1408401	0.6166124
ENSG00000238058	ENSG00000136709	0.6568926	1.006115e-05	0.3133931	0.2372231	-0.150624	0.5920772
ENSG00000185168	ENSG00000136709	0.1431846	0.3978691	0.2960684	0.2655349	0.5045411	0.0551087
ENSG00000237499	ENSG00000136709	0.3917517	0.01649083	-0.1785612	0.5081912	0.2185894	0.4338127
ENSG00000241155	ENSG00000136709	0.2382235	0.1556493	0.5288428	0.0351845	-0.01103762	0.968858
ENSG00000233527	ENSG00000136709	0.6040584	7.534965e-05	0.2907606	0.2746044	-0.1067839	0.704852
ENSG00000184441	ENSG00000136709	0.3390534	0.04008749	0.220531	0.4117908	0.01848279	0.9478729
ENSG00000260917	ENSG00000136709	0.6887214	2.44873e-06	0.5357142	0.0324537	0.3291028	0.2310106
ENSG00000229124	ENSG00000136709	0.2019463	0.2306728	0.4178781	0.1072597	-0.0187996	0.9469805
ENSG00000271122	ENSG00000136709	0.654047	1.1325e-05	0.3332753	0.2071625	0.209274	0.4541297
ENSG00000262089	ENSG00000136709	0.3986391	0.01453103	-0.02561193	0.9249885	-0.08022601	0.7762448
ENSG00000255931	ENSG00000136709	0.5077176	0.001337948	0.02799527	0.9180291	-0.1538162	0.5841584
ENSG00000243766	ENSG00000196363	0.3646871	0.02647166	0.1000231	0.7124525	-0.1300662	0.6440718
ENSG00000245532	ENSG00000075702	-0.1130005	0.505474	-0.2072194	0.4412662	0.2457402	0.3773283
ENSG00000245532	ENSG00000123154	0.03615941	0.831741	0.4348423	0.09232856	-0.3851292	0.1563126
ENSG00000245532	ENSG00000126562	-0.1473881	0.3840141	-0.07155092	0.7923006	0.3681022	0.1770314
ENSG00000245532	ENSG00000141499	0.05770426	0.7344313	-0.1960767	0.4667379	0.2367301	0.3956126
ENSG00000256196	ENSG00000198492	-0.1624718	0.3366723	0.3700259	0.1583312	0.1054163	0.7084783
ENSG00000224418	ENSG00000100811	0.6985484	1.526496e-06	0.2944605	0.2682627	0.4066326	0.1325448
ENSG00000197989	ENSG00000100811	0.4210328	0.009458573	0.5171394	0.04023141	0.02810222	0.9208082
ENSG00000215417	ENSG00000100811	0.6241597	3.657908e-05	0.2273212	0.3971663	-0.2493004	0.3702322
ENSG00000255717	ENSG00000100811	0.7138706	7.030241e-07	0.2352643	0.3804179	-0.04560371	0.8717924
ENSG00000177410	ENSG00000100811	0.42093	0.009477852	0.3925848	0.1325525	-0.2373256	0.3943898
ENSG00000177410	ENSG00000177485	0.2555609	0.1268508	-0.01750912	0.9486839	-0.07896139	0.7796911
ENSG00000215417	ENSG00000100403	0.5381206	0.0005918902	0.1535917	0.5700904	-0.1805263	0.5196774
ENSG00000260917	ENSG00000100403	0.5509948	0.0004092042	0.5589212	0.02440623	0.2756862	0.319956
ENSG00000255717	ENSG00000100403	0.6033986	7.709473e-05	0.4189319	0.1062858	-0.07183912	0.7991697
ENSG00000256196	ENSG00000100403	0.04751795	0.7800318	0.4303301	0.09614605	0.1440327	0.6085632
ENSG00000177410	ENSG00000100403	0.3144921	0.05799455	0.2164757	0.4206584	-0.2716088	0.3274555
ENSG00000233527	ENSG00000100403	0.4309176	0.007754608	0.2111042	0.4325553	0.1129927	0.6884631
ENSG00000254876	ENSG00000100403	0.1700522	0.3143014	-0.1406065	0.6034846	0.3985663	0.1411518
ENSG00000233527	ENSG00000128016	0.6325639	2.663448e-05	0.1860751	0.4902015	-0.1008586	0.7206057
ENSG00000197989	ENSG00000006194	0.4526938	0.004903177	0.1891424	0.4829464	-0.5030645	0.05594143
ENSG00000224418	ENSG00000006194	0.3376201	0.04099121	0.2411947	0.3681693	0.02810854	0.9207905
ENSG00000215417	ENSG00000006194	0.2828629	0.08981508	-0.07099803	0.7938732	-0.2499439	0.3689573
ENSG00000268388	ENSG00000160094	0.3043796	0.06700279	0.1559997	0.563985	-0.1445386	0.6072915
ENSG00000245694	ENSG00000160094	0.1849331	0.2731749	-0.001503689	0.9955903	0.05212193	0.8536381
ENSG00000251562	ENSG00000213015	-0.2131461	0.2052869	0.1823378	0.4991111	0.3720625	0.1720603
ENSG00000268388	ENSG00000213015	0.04318017	0.7996825	-0.5402076	0.03075702	0.1043987	0.7111804
ENSG00000245532	ENSG00000213015	-0.2300362	0.170787	0.1093897	0.6867431	-0.002303087	0.9935006
ENSG00000245532	ENSG00000261221	-0.2606319	0.11923	-0.08271401	0.7607167	-0.1793392	0.5224728
ENSG00000268388	ENSG00000261221	0.1077482	0.5255827	-0.2103246	0.4342964	0.1919965	0.4930224
ENSG00000268388	ENSG00000174442	0.0572229	0.7365675	0.1342526	0.6201037	0.2568836	0.3553627
ENSG00000251562	ENSG00000122952	-0.2378082	0.1563927	-0.2140593	0.4259891	-0.004787535	0.9864898
ENSG00000268388	ENSG00000122952	-0.05802451	0.7330111	0.6634849	0.005076617	-0.201644	0.4711144
